time_ns,generation,flow_id,old_rate_bps,rate_bps,stage,delta_prev_stage_ns,delta_from_command_ns,seq
100010000,1,0,8000000000,5839999999,rate_command,0,0,0
100010000,2,1,105042016,120718749,rate_command,0,0,0
100010000,3,2,105042016,120718749,rate_command,0,0,0
100010000,4,3,105042016,120718749,rate_command,0,0,0
100010000,5,4,105042016,120718749,rate_command,0,0,0
100010000,6,5,105042016,120718749,rate_command,0,0,0
100010000,7,6,105042016,120718749,rate_command,0,0,0
100010000,8,7,105042016,120718749,rate_command,0,0,0
100010000,9,8,105042016,120718749,rate_command,0,0,0
100010000,10,9,105042016,120718749,rate_command,0,0,0
100010000,11,10,105042016,120718749,rate_command,0,0,0
100010000,12,11,105042016,120718749,rate_command,0,0,0
100010000,13,12,105042016,120718749,rate_command,0,0,0
100010000,14,13,105042016,120718749,rate_command,0,0,0
100010000,15,14,105042016,120718749,rate_command,0,0,0
100010000,16,15,105042016,120718749,rate_command,0,0,0
100010000,17,16,105042016,120718749,rate_command,0,0,0
100010000,18,17,105042016,120718749,rate_command,0,0,0
100010000,19,18,105042016,120718749,rate_command,0,0,0
100010000,20,19,105042016,120718749,rate_command,0,0,0
100010000,21,20,105042016,120718749,rate_command,0,0,0
100010000,22,21,105042016,120718749,rate_command,0,0,0
100010000,23,22,105042016,120718749,rate_command,0,0,0
100010000,24,23,105042016,120718749,rate_command,0,0,0
100010000,25,24,105042016,120718749,rate_command,0,0,0
100010000,26,25,105042016,120718749,rate_command,0,0,0
100010000,27,26,105042016,120718749,rate_command,0,0,0
100010000,28,27,105042016,120718749,rate_command,0,0,0
100010000,29,28,105042016,120718749,rate_command,0,0,0
100010000,30,29,105042016,120718749,rate_command,0,0,0
100010000,31,30,105042016,120718749,rate_command,0,0,0
100010000,32,31,105042016,120718749,rate_command,0,0,0
100010000,33,32,105042016,120718749,rate_command,0,0,0
100010000,34,33,105042016,120718749,rate_command,0,0,0
100010000,35,34,105042016,120718749,rate_command,0,0,0
100010000,36,35,105042016,120718749,rate_command,0,0,0
100010000,37,36,105042016,120718749,rate_command,0,0,0
100010000,38,37,105042016,120718749,rate_command,0,0,0
100010000,39,38,105042016,120718749,rate_command,0,0,0
100010000,40,39,105042016,120718749,rate_command,0,0,0
100010000,41,40,105042016,120718749,rate_command,0,0,0
100010000,42,41,105042016,120718749,rate_command,0,0,0
100010000,43,42,105042016,120718749,rate_command,0,0,0
100010000,44,43,105042016,120718749,rate_command,0,0,0
100010000,45,44,105042016,120718749,rate_command,0,0,0
100010000,46,45,105042016,120718749,rate_command,0,0,0
100010000,47,46,105042016,120718749,rate_command,0,0,0
100010000,48,47,105042016,120718749,rate_command,0,0,0
100010000,49,48,105042016,120718749,rate_command,0,0,0
100010000,50,49,105042016,120718749,rate_command,0,0,0
100010000,51,50,105042016,120718749,rate_command,0,0,0
100010000,52,51,105042016,120718749,rate_command,0,0,0
100010000,53,52,105042016,120718749,rate_command,0,0,0
100010000,54,53,105042016,120718749,rate_command,0,0,0
100010000,55,54,105042016,120718749,rate_command,0,0,0
